event_id,schema_version,run_id,scenario,sequence_no,round_no,attempt_no,attack_type,target,payload,request_started_at,response_received_at,emitted_at,kafka_received_at,persisted_at,http_status,ground_truth_success,response_excerpt,error,dynamic_factor,impact,attack_complexity,risk_level,risk_score,kafka_topic,kafka_partition,kafka_offset,probe_latency_ms,pipeline_latency_ms,end_to_end_latency_ms
c827f3dc-eaa7-4a49-98a1-f32d60cafbb6,2,full-20260713-205716,baseline_no_waf,1021,205,1,brute_force,http://vuln-web:5000/login,123456,1783949223.8955603,1783949223.9008958,1783949223.9009156,1783949223.9082513,1783949223.9082537,401,0,"{""msg"":""invalid credentials"",""status"":""fail""}
",,0,7.0,1.0,INFO,0.0,evidence_topic,1,669,5.335569381713867,7.338047027587891,12.693405151367188
85636747-24f0-44c1-852d-f809f3f3f64a,2,full-20260713-205716,baseline_no_waf,1022,205,2,brute_force,http://vuln-web:5000/login,admin123,1783949223.9085896,1783949223.9169698,1783949223.916996,1783949223.9250152,1783949223.9250185,200,1,"{""msg"":""login successful"",""status"":""success""}
",,1,7.0,1.0,MEDIUM,7.8,evidence_topic,1,670,8.38017463684082,8.022546768188477,16.42894744873047
146c6dbc-bca9-4d97-b266-767102bcaa36,2,full-20260713-205716,baseline_no_waf,1023,205,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783949224.9275284,1783949224.933123,1783949224.933368,1783949224.9447215,1783949224.944725,200,1,"{""data"":[[""admin"",""administrator secret data""],[""guest"",""public guest data""]],""status"":""success""}
",,1,9.5,2.0,HIGH,8.9,evidence_topic,1,671,5.594730377197266,11.35706901550293,17.1966552734375
b9452d2f-8ac9-4d8b-9028-87d25bfc13ec,2,full-20260713-205716,baseline_no_waf,1024,205,1,xss_attack,http://vuln-web:5000/feedback,<script>alert(1)</script>,1783949225.9444048,1783949225.9510434,1783949225.951548,1783949225.9830527,1783949225.9830568,200,1,submitted feedback: <script>alert(1)</script>,,1,4.0,3.0,LOW,5.2,evidence_topic,1,673,6.638526916503906,31.508684158325195,38.65194320678711
e111937e-0644-468f-998b-dddb9645b014,2,full-20260713-205716,baseline_no_waf,1025,205,1,padding_oracle,http://vuln-web:5000/crypto_check,00112233445566778899aabbccddeeff,1783949226.9857354,1783949227.0353153,1783949227.035351,1783949227.0790687,1783949227.0790756,500,1,"{""msg"":""Padding Error"",""status"":""fail""}
",,1,8.5,6.0,MEDIUM,6.7,evidence_topic,1,675,49.57985877990723,43.72453689575195,93.34015846252441
5d47248b-20a3-4ed8-8bdb-a44cad6e2eb7,2,full-20260713-205716,baseline_no_waf,1026,206,1,brute_force,http://vuln-web:5000/login,123456,1783949232.264666,1783949232.4996982,1783949232.499771,1783949232.566848,1783949232.5668597,401,0,"{""msg"":""invalid credentials"",""status"":""fail""}
",,0,7.0,1.0,INFO,0.0,evidence_topic,2,683,235.0320816040039,67.08860397338867,302.19364166259766
fa73f364-a252-494e-be5d-21ccfc8cb19f,2,full-20260713-205716,baseline_no_waf,1027,206,2,brute_force,http://vuln-web:5000/login,admin123,1783949232.566725,1783949232.6558776,1783949232.655936,1783949232.818687,1783949232.8186936,200,1,"{""msg"":""login successful"",""status"":""success""}
",,1,7.0,1.0,MEDIUM,7.8,evidence_topic,2,684,89.15257453918457,162.75763511657715,251.9686222076416
6a266924-f1a8-417b-a7ce-de8350c01fbd,2,full-20260713-205716,baseline_no_waf,1028,206,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783949233.854124,1783949233.9302378,1783949233.9307563,1783949233.9655457,1783949233.9655497,200,1,"{""data"":[[""admin"",""administrator secret data""],[""guest"",""public guest data""]],""status"":""success""}
",,1,9.5,2.0,HIGH,8.9,evidence_topic,0,697,76.11370086669922,34.79337692260742,111.42563819885254
34d4a915-d184-42e9-8881-a1b6cafc7d35,2,full-20260713-205716,baseline_no_waf,1029,206,1,xss_attack,http://vuln-web:5000/feedback,<script>alert(1)</script>,1783949234.9826875,1783949235.12784,1783949235.1279004,1783949235.1616857,1783949235.161691,200,1,submitted feedback: <script>alert(1)</script>,,1,4.0,3.0,LOW,5.2,evidence_topic,1,677,145.15256881713867,33.79058837890625,179.00347709655762
1b930c6e-ac32-40d4-9c8d-fe0efb46f479,2,full-20260713-205716,baseline_no_waf,1030,206,1,padding_oracle,http://vuln-web:5000/crypto_check,00112233445566778899aabbccddeeff,1783949236.1559286,1783949236.232417,1783949236.2324734,1783949236.265892,1783949236.2658973,500,1,"{""msg"":""Padding Error"",""status"":""fail""}
",,1,8.5,6.0,MEDIUM,6.7,evidence_topic,2,685,76.48849487304688,33.42390060424805,109.96866226196289
7c234db9-f379-4c60-873e-3105ede4ef45,2,full-20260713-205716,baseline_no_waf,1031,207,1,brute_force,http://vuln-web:5000/login,123456,1783949241.261931,1783949241.3418136,1783949241.3444226,1783949241.3707294,1783949241.3707335,401,0,"{""msg"":""invalid credentials"",""status"":""fail""}
",,0,7.0,1.0,INFO,0.0,evidence_topic,1,678,79.88262176513672,26.31092071533203,108.80255699157715
1fcd3250-5a1a-4d8e-80a5-729ea6e36f7a,2,full-20260713-205716,baseline_no_waf,1032,207,2,brute_force,http://vuln-web:5000/login,admin123,1783949241.3707108,1783949241.4225352,1783949241.4225812,1783949241.467642,1783949241.4676535,200,1,"{""msg"":""login successful"",""status"":""success""}
",,1,7.0,1.0,MEDIUM,7.8,evidence_topic,2,687,51.824331283569336,45.072317123413086,96.94266319274902
87cde186-6c7c-414d-be9c-bc3d949cb12b,2,full-20260713-205716,baseline_no_waf,1033,207,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783949242.4894798,1783949242.5456412,1783949242.5457191,1783949242.5757484,1783949242.5757565,200,1,"{""data"":[[""admin"",""administrator secret data""],[""guest"",""public guest data""]],""status"":""success""}
",,1,9.5,2.0,HIGH,8.9,evidence_topic,0,701,56.16140365600586,30.037403106689453,86.27676963806152
643611ef-160b-4882-9527-5d31512f1f50,2,full-20260713-205716,baseline_no_waf,1034,207,1,xss_attack,http://vuln-web:5000/feedback,<script>alert(1)</script>,1783949243.6001327,1783949243.6848602,1783949243.68489,1783949243.7699747,1783949243.7699826,200,1,submitted feedback: <script>alert(1)</script>,,1,4.0,3.0,LOW,5.2,evidence_topic,2,688,84.72752571105957,85.09254455566406,169.84987258911133
a8809687-fbaf-4ebc-a308-0b4e036d25ac,2,full-20260713-205716,baseline_no_waf,1035,207,1,padding_oracle,http://vuln-web:5000/crypto_check,00112233445566778899aabbccddeeff,1783949244.7136307,1783949244.8164642,1783949244.8165042,1783949244.889037,1783949244.8890429,500,1,"{""msg"":""Padding Error"",""status"":""fail""}
",,1,8.5,6.0,MEDIUM,6.7,evidence_topic,1,680,102.83350944519043,72.53861427307129,175.41217803955078
5299250d-0600-4a6f-b93b-81e8842a9c92,2,full-20260713-205716,baseline_no_waf,1036,208,1,brute_force,http://vuln-web:5000/login,123456,1783949250.096402,1783949250.1285717,1783949250.1286278,1783949250.1638296,1783949250.1638372,401,0,"{""msg"":""invalid credentials"",""status"":""fail""}
",,0,7.0,1.0,INFO,0.0,evidence_topic,2,689,32.16981887817383,35.20941734313965,67.43526458740234
3675a5c7-4e17-4d9b-8b0c-c94c0ddefcf9,2,full-20260713-205716,baseline_no_waf,1037,208,2,brute_force,http://vuln-web:5000/login,admin123,1783949250.1587207,1783949250.2006297,1783949250.2006845,1783949250.2557425,1783949250.255753,200,1,"{""msg"":""login successful"",""status"":""success""}
",,1,7.0,1.0,MEDIUM,7.8,evidence_topic,2,690,41.908979415893555,55.0684928894043,97.03230857849121
b77fd576-175f-4953-bdad-5ad6dc7de25d,2,full-20260713-205716,baseline_no_waf,1038,208,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783949251.3217013,1783949251.3935673,1783949251.3936067,1783949251.4262185,1783949251.4262226,200,1,"{""data"":[[""admin"",""administrator secret data""],[""guest"",""public guest data""]],""status"":""success""}
",,1,9.5,2.0,HIGH,8.9,evidence_topic,0,703,71.86603546142578,32.61590003967285,104.52127456665039
9616ed1a-c1d5-4833-9cb4-d979d7bcc566,2,full-20260713-205716,baseline_no_waf,1039,208,1,xss_attack,http://vuln-web:5000/feedback,<script>alert(1)</script>,1783949252.434919,1783949252.508098,1783949252.5081716,1783949252.594877,1783949252.5948856,200,1,submitted feedback: <script>alert(1)</script>,,1,4.0,3.0,LOW,5.2,evidence_topic,2,691,73.17876815795898,86.71402931213379,159.96646881103516
74c70b8c-c047-4735-b7e4-495fc59b43a3,2,full-20260713-205716,baseline_no_waf,1040,208,1,padding_oracle,http://vuln-web:5000/crypto_check,00112233445566778899aabbccddeeff,1783949253.5619302,1783949253.5868669,1783949253.5869186,1783949253.6657984,1783949253.6658063,500,1,"{""msg"":""Padding Error"",""status"":""fail""}
",,1,8.5,6.0,MEDIUM,6.7,evidence_topic,1,685,24.936676025390625,78.8877010345459,103.87611389160156
ca397891-028a-4ae4-807e-03d8acc79b3f,2,full-20260713-205716,baseline_no_waf,1041,209,1,brute_force,http://vuln-web:5000/login,123456,1783949258.6814713,1783949258.734542,1783949258.7345817,1783949258.7901144,1783949258.7901242,401,0,"{""msg"":""invalid credentials"",""status"":""fail""}
",,0,7.0,1.0,INFO,0.0,evidence_topic,2,693,53.0705451965332,55.5424690246582,108.65283012390137
a37ce752-5e18-460d-a42f-4d519da5c103,2,full-20260713-205716,baseline_no_waf,1042,209,2,brute_force,http://vuln-web:5000/login,admin123,1783949258.7874663,1783949258.8817296,1783949258.8821604,1783949258.985613,1783949258.9856255,200,1,"{""msg"":""login successful"",""status"":""success""}
",,1,7.0,1.0,MEDIUM,7.8,evidence_topic,2,694,94.26331520080566,103.46508026123047,198.15921783447266
2763fb67-923e-4849-a72b-538767c16a2c,2,full-20260713-205716,baseline_no_waf,1043,209,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783949259.9205034,1783949259.970002,1783949259.9700649,1783949260.008062,1783949260.0080721,200,1,"{""data"":[[""admin"",""administrator secret data""],[""guest"",""public guest data""]],""status"":""success""}
",,1,9.5,2.0,HIGH,8.9,evidence_topic,0,705,49.498558044433594,38.007259368896484,87.56875991821289
3da2e748-7dbe-4a8e-9a7f-c61842c59caf,2,full-20260713-205716,baseline_no_waf,1044,209,1,xss_attack,http://vuln-web:5000/feedback,<script>alert(1)</script>,1783949261.0036812,1783949261.0459123,1783949261.0461366,1783949261.0796628,1783949261.0796695,200,1,submitted feedback: <script>alert(1)</script>,,1,4.0,3.0,LOW,5.2,evidence_topic,0,707,42.231082916259766,33.53285789489746,75.9882926940918
71f61096-e239-4ecb-8816-c28271dae80e,2,full-20260713-205716,baseline_no_waf,1045,209,1,padding_oracle,http://vuln-web:5000/crypto_check,00112233445566778899aabbccddeeff,1783949262.0889797,1783949262.1088798,1783949262.108927,1783949262.135523,1783949262.1355305,500,1,"{""msg"":""Padding Error"",""status"":""fail""}
",,1,8.5,6.0,MEDIUM,6.7,evidence_topic,2,696,19.900083541870117,26.60346031188965,46.550750732421875
f035941e-60a8-44f4-8522-7a8c48ac6462,2,full-20260713-205716,baseline_no_waf,1046,210,1,brute_force,http://vuln-web:5000/login,123456,1783949267.1368592,1783949267.170534,1783949267.170565,1783949267.1820529,1783949267.1820593,401,0,"{""msg"":""invalid credentials"",""status"":""fail""}
",,0,7.0,1.0,INFO,0.0,evidence_topic,1,688,33.67471694946289,11.49439811706543,45.20010948181152
32488abf-6810-4858-b8ac-c4283d3638a8,2,full-20260713-205716,baseline_no_waf,1047,210,2,brute_force,http://vuln-web:5000/login,admin123,1783949267.1813233,1783949267.197084,1783949267.1978035,1783949267.2079892,1783949267.2079937,200,1,"{""msg"":""login successful"",""status"":""success""}
",,1,7.0,1.0,MEDIUM,7.8,evidence_topic,0,709,15.760660171508789,10.190248489379883,26.670455932617188
c7f67d9e-db1d-4361-b600-678a2d3f6516,2,full-20260713-205716,baseline_no_waf,1048,210,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783949268.2122033,1783949268.2209377,1783949268.220957,1783949268.2300158,1783949268.2300184,200,1,"{""data"":[[""admin"",""administrator secret data""],[""guest"",""public guest data""]],""status"":""success""}
",,1,9.5,2.0,HIGH,8.9,evidence_topic,0,710,8.734464645385742,9.061336517333984,17.815113067626953
3404776f-db69-4246-9e6c-6cfeabd1639e,2,full-20260713-205716,baseline_no_waf,1049,210,1,xss_attack,http://vuln-web:5000/feedback,<script>alert(1)</script>,1783949269.233219,1783949269.2373233,1783949269.2373567,1783949269.244721,1783949269.244723,200,1,submitted feedback: <script>alert(1)</script>,,1,4.0,3.0,LOW,5.2,evidence_topic,0,711,4.104375839233398,7.366418838500977,11.504173278808594
07d1d0f8-6956-474b-8407-b4f29282dcc3,2,full-20260713-205716,baseline_no_waf,1050,210,1,padding_oracle,http://vuln-web:5000/crypto_check,00112233445566778899aabbccddeeff,1783949270.2447696,1783949270.2528985,1783949270.2529285,1783949270.2633018,1783949270.2633047,500,1,"{""msg"":""Padding Error"",""status"":""fail""}
",,1,8.5,6.0,MEDIUM,6.7,evidence_topic,1,690,8.128881454467773,10.376214981079102,18.535137176513672
8b756731-ef98-49b0-85e1-7eef7d1e6b44,2,full-20260713-205716,baseline_no_waf,1051,211,1,brute_force,http://vuln-web:5000/login,123456,1783949275.2916431,1783949275.326112,1783949275.3261597,1783949275.3479176,1783949275.3479247,401,0,"{""msg"":""invalid credentials"",""status"":""fail""}
",,0,7.0,1.0,INFO,0.0,evidence_topic,1,693,34.468889236450195,21.76499366760254,56.28156661987305
87f14c07-c4c5-46a2-a5c8-bef163803506,2,full-20260713-205716,baseline_no_waf,1052,211,2,brute_force,http://vuln-web:5000/login,admin123,1783949275.344462,1783949275.3825212,1783949275.3834085,1783949275.4024796,1783949275.4024835,200,1,"{""msg"":""login successful"",""status"":""success""}
",,1,7.0,1.0,MEDIUM,7.8,evidence_topic,0,712,38.059234619140625,19.07491683959961,58.02154541015625
cd226ba4-5b75-4c0f-96f8-716699173658,2,full-20260713-205716,baseline_no_waf,1053,211,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783949276.424899,1783949276.4957936,1783949276.495827,1783949276.7004013,1783949276.700409,200,1,"{""data"":[[""admin"",""administrator secret data""],[""guest"",""public guest data""]],""status"":""success""}
",,1,9.5,2.0,HIGH,8.9,evidence_topic,0,713,70.89447975158691,204.58197593688965,275.5098342895508
0a45f8ff-4635-4b64-bceb-8c7e5234e3d8,2,full-20260713-205716,baseline_no_waf,1054,211,1,xss_attack,http://vuln-web:5000/feedback,<script>alert(1)</script>,1783949277.648813,1783949277.7081852,1783949277.7082283,1783949277.8479915,1783949277.8480015,200,1,submitted feedback: <script>alert(1)</script>,,1,4.0,3.0,LOW,5.2,evidence_topic,2,701,59.3721866607666,139.77313041687012,199.1884708404541
3455cf2f-f2a1-4061-8715-7ee5f4744adb,2,full-20260713-205716,baseline_no_waf,1055,211,1,padding_oracle,http://vuln-web:5000/crypto_check,00112233445566778899aabbccddeeff,1783949278.7932382,1783949278.947061,1783949278.9477184,1783949279.076769,1783949279.0767763,500,1,"{""msg"":""Padding Error"",""status"":""fail""}
",,1,8.5,6.0,MEDIUM,6.7,evidence_topic,1,694,153.8228988647461,129.0578842163086,283.5381031036377
f1492b79-f21d-4b2c-b95e-fdffb9218aa7,2,full-20260713-205716,baseline_no_waf,1056,212,1,brute_force,http://vuln-web:5000/login,123456,1783949284.0165243,1783949284.1523838,1783949284.152429,1783949284.28256,1783949284.282565,401,0,"{""msg"":""invalid credentials"",""status"":""fail""}
",,0,7.0,1.0,INFO,0.0,evidence_topic,0,716,135.85948944091797,130.13601303100586,266.0408020019531
98b35938-56b8-40cb-8581-603b10c09d89,2,full-20260713-205716,baseline_no_waf,1057,212,2,brute_force,http://vuln-web:5000/login,admin123,1783949284.299302,1783949284.3759227,1783949284.376,1783949284.4347925,1783949284.4348018,200,1,"{""msg"":""login successful"",""status"":""success""}
",,1,7.0,1.0,MEDIUM,7.8,evidence_topic,0,717,76.62057876586914,58.801889419555664,135.4997158050537
50c2f9d1-6674-4314-822e-dd22a6aad02b,2,full-20260713-205716,baseline_no_waf,1058,212,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783949285.4305792,1783949285.519073,1783949285.5191338,1783949285.6913729,1783949285.6913807,200,1,"{""data"":[[""admin"",""administrator secret data""],[""guest"",""public guest data""]],""status"":""success""}
",,1,9.5,2.0,HIGH,8.9,evidence_topic,1,697,88.49382400512695,172.24693298339844,260.8015537261963
fb3eeed2-8e31-4eae-9d0a-0fe8ae8cae62,2,full-20260713-205716,baseline_no_waf,1059,212,1,xss_attack,http://vuln-web:5000/feedback,<script>alert(1)</script>,1783949286.6925936,1783949286.7767274,1783949286.7767894,1783949286.8220546,1783949286.822061,200,1,submitted feedback: <script>alert(1)</script>,,1,4.0,3.0,LOW,5.2,evidence_topic,2,702,84.13386344909668,45.27163505554199,129.46748733520508
a41a3878-7b73-4605-881e-e8aeac9177e2,2,full-20260713-205716,baseline_no_waf,1060,212,1,padding_oracle,http://vuln-web:5000/crypto_check,00112233445566778899aabbccddeeff,1783949287.842788,1783949287.9671743,1783949287.9672322,1783949288.0560262,1783949288.0759244,500,1,"{""msg"":""Padding Error"",""status"":""fail""}
",,1,8.5,6.0,MEDIUM,6.7,evidence_topic,2,704,124.38631057739258,108.69216918945312,233.13641548156738
c0145b74-7539-42c4-b679-3006a4717779,2,full-20260713-205716,baseline_no_waf,1061,213,1,brute_force,http://vuln-web:5000/login,123456,1783949293.023193,1783949293.0558152,1783949293.0558572,1783949293.071691,1783949293.0716968,401,0,"{""msg"":""invalid credentials"",""status"":""fail""}
",,0,7.0,1.0,INFO,0.0,evidence_topic,1,701,32.622337341308594,15.839576721191406,48.503875732421875
b4f57f2b-adac-4ad5-872c-359c246f179d,2,full-20260713-205716,baseline_no_waf,1062,213,2,brute_force,http://vuln-web:5000/login,admin123,1783949293.0718153,1783949293.1337686,1783949293.1338089,1783949293.1621876,1783949293.1621914,200,1,"{""msg"":""login successful"",""status"":""success""}
",,1,7.0,1.0,MEDIUM,7.8,evidence_topic,1,702,61.95330619812012,28.382539749145508,90.37613868713379
3f848231-149f-4381-883c-6eceee1e0769,2,full-20260713-205716,baseline_no_waf,1063,213,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783949294.1678123,1783949294.241647,1783949294.2417057,1783949294.2832186,1783949294.2832222,200,1,"{""data"":[[""admin"",""administrator secret data""],[""guest"",""public guest data""]],""status"":""success""}
",,1,9.5,2.0,HIGH,8.9,evidence_topic,0,718,73.83465766906738,41.51654243469238,115.40985107421875
f3cdb111-522b-47cb-87b4-2931d9182d83,2,full-20260713-205716,baseline_no_waf,1064,213,1,xss_attack,http://vuln-web:5000/feedback,<script>alert(1)</script>,1783949295.302106,1783949295.3550808,1783949295.355113,1783949295.410742,1783949295.4107528,200,1,submitted feedback: <script>alert(1)</script>,,1,4.0,3.0,LOW,5.2,evidence_topic,2,707,52.97493934631348,55.63974380493164,108.64686965942383
f6a9c448-f239-43c8-b5c3-648430eff289,2,full-20260713-205716,baseline_no_waf,1065,213,1,padding_oracle,http://vuln-web:5000/crypto_check,00112233445566778899aabbccddeeff,1783949296.4043386,1783949296.4332232,1783949296.4332542,1783949296.5382895,1783949296.5382934,500,1,"{""msg"":""Padding Error"",""status"":""fail""}
",,1,8.5,6.0,MEDIUM,6.7,evidence_topic,2,708,28.8846492767334,105.03911972045898,133.9547634124756
b2870f48-00ce-4ea4-9aee-381e9c44856c,2,full-20260713-205716,baseline_no_waf,1066,214,1,brute_force,http://vuln-web:5000/login,123456,1783949301.4987538,1783949301.5108438,1783949301.5108778,1783949301.5199971,1783949301.5200005,401,0,"{""msg"":""invalid credentials"",""status"":""fail""}
",,0,7.0,1.0,INFO,0.0,evidence_topic,1,705,12.089967727661133,9.122610092163086,21.246671676635742
91d0d1c2-d033-40bd-9af0-bb0554306e7d,2,full-20260713-205716,baseline_no_waf,1067,214,2,brute_force,http://vuln-web:5000/login,admin123,1783949301.5186462,1783949301.5247636,1783949301.5247886,1783949301.5332916,1783949301.5332935,200,1,"{""msg"":""login successful"",""status"":""success""}
",,1,7.0,1.0,MEDIUM,7.8,evidence_topic,2,710,6.117343902587891,8.504867553710938,14.647245407104492
12bd326a-7b09-4655-bb41-c2d31be91f99,2,full-20260713-205716,baseline_no_waf,1068,214,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783949302.5339527,1783949302.5577173,1783949302.5577734,1783949302.5815244,1783949302.581528,200,1,"{""data"":[[""admin"",""administrator secret data""],[""guest"",""public guest data""]],""status"":""success""}
",,1,9.5,2.0,HIGH,8.9,evidence_topic,0,720,23.764610290527344,23.754596710205078,47.57523536682129
8d52ead6-7c9e-43d5-952f-5051fce8720e,2,full-20260713-205716,baseline_no_waf,1069,214,1,xss_attack,http://vuln-web:5000/feedback,<script>alert(1)</script>,1783949303.5723538,1783949303.5818045,1783949303.5818255,1783949303.5943096,1783949303.594315,200,1,submitted feedback: <script>alert(1)</script>,,1,4.0,3.0,LOW,5.2,evidence_topic,1,707,9.450674057006836,12.489557266235352,21.961212158203125
5d5844aa-4667-4f34-9dbf-4c3abcea736d,2,full-20260713-205716,baseline_no_waf,1070,214,1,padding_oracle,http://vuln-web:5000/crypto_check,00112233445566778899aabbccddeeff,1783949304.593867,1783949304.6077855,1783949304.6078308,1783949304.6216009,1783949304.6216059,500,1,"{""msg"":""Padding Error"",""status"":""fail""}
",,1,8.5,6.0,MEDIUM,6.7,evidence_topic,0,721,13.918399810791016,13.775110244750977,27.73880958557129
b61986c1-dc39-4274-acfd-1d22fd1889c6,2,full-20260713-205716,baseline_no_waf,1071,215,1,brute_force,http://vuln-web:5000/login,123456,1783949309.6256535,1783949309.6373985,1783949309.6374264,1783949309.6494055,1783949309.6494124,401,0,"{""msg"":""invalid credentials"",""status"":""fail""}
",,0,7.0,1.0,INFO,0.0,evidence_topic,2,714,11.744976043701172,11.986017227172852,23.758888244628906
625e937d-d296-4a81-87ac-e36db3c72513,2,full-20260713-205716,baseline_no_waf,1072,215,2,brute_force,http://vuln-web:5000/login,admin123,1783949309.6496692,1783949309.6694555,1783949309.66948,1783949309.711442,1783949309.711444,200,1,"{""msg"":""login successful"",""status"":""success""}
",,1,7.0,1.0,MEDIUM,7.8,evidence_topic,0,722,19.786357879638672,41.963815689086914,61.77473068237305
1ea2983a-903f-4dab-8877-6bb107137207,2,full-20260713-205716,baseline_no_waf,1073,215,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783949310.7104883,1783949310.718755,1783949310.718781,1783949310.7332911,1783949310.733294,200,1,"{""data"":[[""admin"",""administrator secret data""],[""guest"",""public guest data""]],""status"":""success""}
",,1,9.5,2.0,HIGH,8.9,evidence_topic,0,723,8.266687393188477,14.513015747070312,22.80569076538086
0abcd369-746c-4a01-a77e-87318921e2da,2,full-20260713-205716,baseline_no_waf,1074,215,1,xss_attack,http://vuln-web:5000/feedback,<script>alert(1)</script>,1783949311.7329173,1783949311.7395422,1783949311.7395666,1783949311.750674,1783949311.7506812,200,1,submitted feedback: <script>alert(1)</script>,,1,4.0,3.0,LOW,5.2,evidence_topic,2,716,6.624937057495117,11.11459732055664,17.763853073120117
bd3d42ec-23b5-4b97-a78d-882f13ed35fb,2,full-20260713-205716,baseline_no_waf,1075,215,1,padding_oracle,http://vuln-web:5000/crypto_check,00112233445566778899aabbccddeeff,1783949312.7500634,1783949312.763479,1783949312.7635245,1783949312.781904,1783949312.781922,500,1,"{""msg"":""Padding Error"",""status"":""fail""}
",,1,8.5,6.0,MEDIUM,6.7,evidence_topic,1,709,13.41557502746582,18.39756965637207,31.85868263244629
086c02ad-6cd4-4756-a740-53df8c16ac0e,2,full-20260713-205716,baseline_no_waf,1076,216,1,brute_force,http://vuln-web:5000/login,123456,1783949317.779992,1783949317.7913353,1783949317.7913768,1783949317.8087387,1783949317.808743,401,0,"{""msg"":""invalid credentials"",""status"":""fail""}
",,0,7.0,1.0,INFO,0.0,evidence_topic,1,710,11.343240737915039,17.36617088317871,28.750896453857422
caa1f380-69dc-4d25-9381-3fb566ac4c81,2,full-20260713-205716,baseline_no_waf,1077,216,2,brute_force,http://vuln-web:5000/login,admin123,1783949317.80591,1783949317.8201294,1783949317.8201761,1783949317.8292482,1783949317.8292522,200,1,"{""msg"":""login successful"",""status"":""success""}
",,1,7.0,1.0,MEDIUM,7.8,evidence_topic,2,719,14.219284057617188,9.076118469238281,23.342132568359375
0aae950b-41c4-4634-9c0a-a65057e90c6b,2,full-20260713-205716,baseline_no_waf,1078,216,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783949318.8385437,1783949318.878027,1783949318.8781226,1783949318.9449995,1783949318.945003,200,1,"{""data"":[[""admin"",""administrator secret data""],[""guest"",""public guest data""]],""status"":""success""}
",,1,9.5,2.0,HIGH,8.9,evidence_topic,2,720,39.48330879211426,66.88046455383301,106.45937919616699
2c4a18cc-6182-4aa9-a346-f52159d46966,2,full-20260713-205716,baseline_no_waf,1079,216,1,xss_attack,http://vuln-web:5000/feedback,<script>alert(1)</script>,1783949319.9401157,1783949319.965002,1783949319.9650538,1783949319.9884367,1783949319.988446,200,1,submitted feedback: <script>alert(1)</script>,,1,4.0,3.0,LOW,5.2,evidence_topic,1,712,24.886369705200195,23.392200469970703,48.33030700683594
d141daef-41cd-46b4-a4c6-5daa7ba6b088,2,full-20260713-205716,baseline_no_waf,1080,216,1,padding_oracle,http://vuln-web:5000/crypto_check,00112233445566778899aabbccddeeff,1783949320.9865432,1783949321.0804608,1783949321.0804985,1783949321.1097655,1783949321.1097696,500,1,"{""msg"":""Padding Error"",""status"":""fail""}
",,1,8.5,6.0,MEDIUM,6.7,evidence_topic,0,728,93.9176082611084,29.27112579345703,123.22640419006348
d9b5abc2-1738-4293-a86e-ee3ce054b303,2,full-20260713-205716,baseline_no_waf,1081,217,1,brute_force,http://vuln-web:5000/login,123456,1783949326.1050894,1783949326.132072,1783949326.1321356,1783949326.1579416,1783949326.1579506,401,0,"{""msg"":""invalid credentials"",""status"":""fail""}
",,0,7.0,1.0,INFO,0.0,evidence_topic,1,713,26.982545852661133,25.81501007080078,52.86121368408203
b8d8644e-605f-4c5c-8315-2535ca76d8e7,2,full-20260713-205716,baseline_no_waf,1082,217,2,brute_force,http://vuln-web:5000/login,admin123,1783949326.1540406,1783949326.2047324,1783949326.2047968,1783949326.2268138,1783949326.2268207,200,1,"{""msg"":""login successful"",""status"":""success""}
",,1,7.0,1.0,MEDIUM,7.8,evidence_topic,2,722,50.691843032836914,22.023916244506836,72.78013229370117
33d3c2c3-9d78-4ad4-bfe4-fed4cc3de6b4,2,full-20260713-205716,baseline_no_waf,1083,217,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783949327.2299871,1783949327.2703187,1783949327.2703729,1783949327.3388367,1783949327.338847,200,1,"{""data"":[[""admin"",""administrator secret data""],[""guest"",""public guest data""]],""status"":""success""}
",,1,9.5,2.0,HIGH,8.9,evidence_topic,0,730,40.33160209655762,68.47405433654785,108.85977745056152
42f2a208-aa9e-4017-8724-d8741417f78d,2,full-20260713-205716,baseline_no_waf,1084,217,1,xss_attack,http://vuln-web:5000/feedback,<script>alert(1)</script>,1783949328.300631,1783949328.3411474,1783949328.3417392,1783949328.3947852,1783949328.3947918,200,1,submitted feedback: <script>alert(1)</script>,,1,4.0,3.0,LOW,5.2,evidence_topic,1,714,40.51637649536133,53.052663803100586,94.16079521179199
